"age_yrs","age_of_onset","Condition","log_frequency","ACC","rt","PartID","ItemID"
23,20,"Simple",5.9,1,706,"40","088"
24,19,"Simple",5.9,1,531,"41","088"
35,32,"Simple",5.9,1,754,"42","088"
22,19,"Simple",5.9,1,621,"43","088"
31,26,"Simple",5.9,1,703,"44","088"
27,23,"Simple",5.9,1,701,"45","088"
24,20,"Simple",5.9,1,748,"46","088"
19,17,"Simple",5.9,0,400,"47","088"
20,18,"Simple",5.9,1,543,"48","088"
25,21,"Simple",5.9,1,623,"49","088"
36,34,"Simple",5.9,1,504,"50","088"
22,18,"Simple",3.9,1,1066,"01","089"
36,34,"Simple",3.9,1,847,"02","089"
26,23,"Simple",3.9,0,883,"03","089"
25,23,"Simple",3.9,1,1208,"04","089"
31,25,"Simple",3.9,1,418,"05","089"
31,29,"Simple",3.9,1,685,"06","089"
21,18,"Simple",3.9,1,808,"07","089"
24,22,"Simple",3.9,1,652,"08","089"
31,30,"Simple",3.9,1,738,"09","089"
32,29,"Simple",3.9,1,860,"10","089"
29,24,"Simple",3.9,1,594,"11","089"
29,27,"Simple",3.9,1,1368,"12","089"
30,28,"Simple",3.9,1,720,"13","089"
30,28,"Simple",3.9,1,1138,"14","089"
37,36,"Simple",3.9,1,1377,"15","089"
36,32,"Simple",3.9,1,1059,"16","089"
20,16,"Simple",3.9,1,737,"17","089"
33,31,"Simple",3.9,1,752,"18","089"
38,36,"Simple",3.9,1,699,"19","089"
24,22,"Simple",3.9,1,1078,"20","089"
23,21,"Simple",3.9,1,815,"21","089"
18,15,"Simple",3.9,1,819,"22","089"
21,13,"Simple",3.9,1,775,"23","089"
20,19,"Simple",3.9,1,1058,"24","089"
23,21,"Simple",3.9,1,1374,"25","089"
35,33,"Simple",3.9,1,862,"26","089"
31,28,"Simple",3.9,1,726,"27","089"
38,36,"Simple",3.9,1,940,"28","089"
30,27,"Simple",3.9,1,928,"29","089"
35,32,"Simple",3.9,1,836,"30","089"
26,22,"Simple",3.9,1,625,"31","089"
26,24,"Simple",3.9,1,594,"32","089"
22,20,"Simple",3.9,1,978,"33","089"
28,26,"Simple",3.9,1,860,"34","089"
24,20,"Simple",3.9,1,715,"35","089"
25,23,"Simple",3.9,1,714,"36","089"
38,37,"Simple",3.9,1,814,"37","089"
22,19,"Simple",3.9,1,810,"38","089"
31,25,"Simple",3.9,1,848,"39","089"
23,20,"Simple",3.9,1,897,"40","089"
24,19,"Simple",3.9,1,593,"41","089"
35,32,"Simple",3.9,1,1284,"42","089"
22,19,"Simple",3.9,1,1590,"43","089"
31,26,"Simple",3.9,1,963,"44","089"
27,23,"Simple",3.9,1,648,"45","089"
24,20,"Simple",3.9,1,582,"46","089"
19,17,"Simple",3.9,1,467,"47","089"
20,18,"Simple",3.9,0,558,"48","089"
25,21,"Simple",3.9,1,692,"49","089"
36,34,"Simple",3.9,1,663,"50","089"
22,18,"Simple",1.3,0,624,"01","090"
36,34,"Simple",1.3,0,746,"02","090"
26,23,"Simple",1.3,1,846,"03","090"
25,23,"Simple",1.3,0,918,"04","090"
31,25,"Simple",1.3,0,547,"05","090"
31,29,"Simple",1.3,0,598,"06","090"
21,18,"Simple",1.3,1,672,"07","090"
24,22,"Simple",1.3,0,590,"08","090"
31,30,"Simple",1.3,0,712,"09","090"
32,29,"Simple",1.3,1,797,"10","090"
29,24,"Simple",1.3,0,735,"11","090"
29,27,"Simple",1.3,0,844,"12","090"
30,28,"Simple",1.3,1,470,"13","090"
30,28,"Simple",1.3,1,617,"14","090"
37,36,"Simple",1.3,1,848,"15","090"
36,32,"Simple",1.3,1,850,"16","090"
20,16,"Simple",1.3,0,720,"17","090"
33,31,"Simple",1.3,1,494,"18","090"
38,36,"Simple",1.3,0,566,"19","090"
24,22,"Simple",1.3,1,1505,"20","090"
23,21,"Simple",1.3,1,631,"21","090"
18,15,"Simple",1.3,1,669,"22","090"
21,13,"Simple",1.3,1,596,"23","090"
20,19,"Simple",1.3,1,986,"24","090"
23,21,"Simple",1.3,1,1045,"25","090"
35,33,"Simple",1.3,0,671,"26","090"
31,28,"Simple",1.3,0,485,"27","090"
38,36,"Simple",1.3,0,503,"28","090"
30,27,"Simple",1.3,1,763,"29","090"
35,32,"Simple",1.3,0,498,"30","090"
26,22,"Simple",1.3,0,734,"31","090"
26,24,"Simple",1.3,0,764,"32","090"
22,20,"Simple",1.3,1,843,"33","090"
28,26,"Simple",1.3,0,604,"34","090"
24,20,"Simple",1.3,0,575,"35","090"
25,23,"Simple",1.3,0,639,"36","090"
38,37,"Simple",1.3,1,796,"37","090"
22,19,"Simple",1.3,1,879,"38","090"
31,25,"Simple",1.3,1,865,"39","090"
23,20,"Simple",1.3,0,794,"40","090"
24,19,"Simple",1.3,1,788,"41","090"
35,32,"Simple",1.3,0,1021,"42","090"
22,19,"Simple",1.3,1,683,"43","090"
31,26,"Simple",1.3,1,872,"44","090"
27,23,"Simple",1.3,1,701,"45","090"
24,20,"Simple",1.3,1,935,"46","090"
19,17,"Simple",1.3,0,442,"47","090"
20,18,"Simple",1.3,0,726,"48","090"
25,21,"Simple",1.3,1,898,"49","090"
36,34,"Simple",1.3,0,553,"50","090"
22,18,"Complex",3.6,1,774,"01","091"
36,34,"Complex",3.6,1,1051,"02","091"
26,23,"Complex",3.6,1,1000,"03","091"
25,23,"Complex",3.6,1,1116,"04","091"
31,25,"Complex",3.6,0,415,"05","091"
31,29,"Complex",3.6,1,1000,"06","091"
21,18,"Complex",3.6,1,919,"07","091"
24,22,"Complex",3.6,0,550,"08","091"
31,30,"Complex",3.6,0,628,"09","091"
32,29,"Complex",3.6,1,723,"10","091"
29,24,"Complex",3.6,0,718,"11","091"
29,27,"Complex",3.6,0,725,"12","091"
30,28,"Complex",3.6,1,720,"13","091"
30,28,"Complex",3.6,1,1065,"14","091"
37,36,"Complex",3.6,1,767,"15","091"
36,32,"Complex",3.6,1,867,"16","091"
20,16,"Complex",3.6,0,1061,"17","091"
33,31,"Complex",3.6,1,532,"18","091"
38,36,"Complex",3.6,1,711,"19","091"
24,22,"Complex",3.6,1,864,"20","091"
23,21,"Complex",3.6,0,684,"21","091"
18,15,"Complex",3.6,1,1003,"22","091"
21,13,"Complex",3.6,0,659,"23","091"
20,19,"Complex",3.6,1,942,"24","091"
23,21,"Complex",3.6,0,956,"25","091"
35,33,"Complex",3.6,1,1344,"26","091"
31,28,"Complex",3.6,1,606,"27","091"
38,36,"Complex",3.6,1,757,"28","091"
30,27,"Complex",3.6,0,752,"29","091"
35,32,"Complex",3.6,1,593,"30","091"
26,22,"Complex",3.6,1,504,"31","091"
26,24,"Complex",3.6,0,772,"32","091"
22,20,"Complex",3.6,1,1272,"33","091"
28,26,"Complex",3.6,1,861,"34","091"
24,20,"Complex",3.6,1,852,"35","091"
25,23,"Complex",3.6,1,719,"36","091"
38,37,"Complex",3.6,0,1228,"37","091"
22,19,"Complex",3.6,1,1192,"38","091"
31,25,"Complex",3.6,0,607,"39","091"
23,20,"Complex",3.6,1,838,"40","091"
24,19,"Complex",3.6,0,738,"41","091"
35,32,"Complex",3.6,1,875,"42","091"
22,19,"Complex",3.6,0,903,"43","091"
31,26,"Complex",3.6,1,1166,"44","091"
27,23,"Complex",3.6,1,1057,"45","091"
24,20,"Complex",3.6,1,588,"46","091"
19,17,"Complex",3.6,0,482,"47","091"
20,18,"Complex",3.6,0,706,"48","091"
25,21,"Complex",3.6,1,754,"49","091"
36,34,"Complex",3.6,0,619,"50","091"
22,18,"Simple",4.1,1,554,"01","092"
36,34,"Simple",4.1,1,724,"02","092"
26,23,"Simple",4.1,1,887,"03","092"
25,23,"Simple",4.1,1,830,"04","092"
31,25,"Simple",4.1,1,492,"05","092"
31,29,"Simple",4.1,0,553,"06","092"
21,18,"Simple",4.1,1,666,"07","092"
24,22,"Simple",4.1,1,535,"08","092"
31,30,"Simple",4.1,0,633,"09","092"
32,29,"Simple",4.1,1,603,"10","092"
29,24,"Simple",4.1,1,711,"11","092"
29,27,"Simple",4.1,1,740,"12","092"
30,28,"Simple",4.1,1,573,"13","092"
30,28,"Simple",4.1,1,527,"14","092"
37,36,"Simple",4.1,1,607,"15","092"
36,32,"Simple",4.1,1,709,"16","092"
20,16,"Simple",4.1,1,568,"17","092"
33,31,"Simple",4.1,0,510,"18","092"
38,36,"Simple",4.1,1,763,"19","092"
24,22,"Simple",4.1,1,754,"20","092"
23,21,"Simple",4.1,1,475,"21","092"
18,15,"Simple",4.1,1,666,"22","092"
21,13,"Simple",4.1,1,587,"23","092"
20,19,"Simple",4.1,1,787,"24","092"
23,21,"Simple",4.1,1,541,"25","092"
35,33,"Simple",4.1,0,728,"26","092"
31,28,"Simple",4.1,1,505,"27","092"
38,36,"Simple",4.1,1,721,"28","092"
30,27,"Simple",4.1,0,590,"29","092"
35,32,"Simple",4.1,1,518,"30","092"
26,22,"Simple",4.1,1,577,"31","092"
26,24,"Simple",4.1,0,596,"32","092"
22,20,"Simple",4.1,1,847,"33","092"
28,26,"Simple",4.1,0,626,"34","092"
24,20,"Simple",4.1,0,584,"35","092"
25,23,"Simple",4.1,0,570,"36","092"
38,37,"Simple",4.1,1,617,"37","092"
22,19,"Simple",4.1,1,825,"38","092"
31,25,"Simple",4.1,1,488,"39","092"
23,20,"Simple",4.1,0,685,"40","092"
24,19,"Simple",4.1,1,592,"41","092"
35,32,"Simple",4.1,1,852,"42","092"
22,19,"Simple",4.1,1,621,"43","092"
31,26,"Simple",4.1,1,910,"44","092"
27,23,"Simple",4.1,1,791,"45","092"
24,20,"Simple",4.1,1,671,"46","092"
19,17,"Simple",4.1,0,410,"47","092"
20,18,"Simple",4.1,1,625,"48","092"
25,21,"Simple",4.1,1,836,"49","092"
36,34,"Simple",4.1,0,750,"50","092"
22,18,"Simple",1.8,1,525,"01","093"
36,34,"Simple",1.8,0,790,"02","093"
26,23,"Simple",1.8,1,856,"03","093"
25,23,"Simple",1.8,1,790,"04","093"
31,25,"Simple",1.8,1,494,"05","093"
31,29,"Simple",1.8,0,626,"06","093"
21,18,"Simple",1.8,1,996,"07","093"
24,22,"Simple",1.8,0,581,"08","093"
31,30,"Simple",1.8,0,689,"09","093"
32,29,"Simple",1.8,1,598,"10","093"
29,24,"Simple",1.8,1,554,"11","093"
29,27,"Simple",1.8,1,692,"12","093"
30,28,"Simple",1.8,1,813,"13","093"
30,28,"Simple",1.8,1,693,"14","093"
37,36,"Simple",1.8,1,845,"15","093"
36,32,"Simple",1.8,1,785,"16","093"
20,16,"Simple",1.8,1,609,"17","093"
33,31,"Simple",1.8,0,450,"18","093"
38,36,"Simple",1.8,0,668,"19","093"
24,22,"Simple",1.8,1,1151,"20","093"
23,21,"Simple",1.8,0,473,"21","093"
18,15,"Simple",1.8,0,791,"22","093"
21,13,"Simple",1.8,1,567,"23","093"
20,19,"Simple",1.8,0,787,"24","093"
23,21,"Simple",1.8,0,593,"25","093"
35,33,"Simple",1.8,1,618,"26","093"
31,28,"Simple",1.8,0,522,"27","093"
38,36,"Simple",1.8,0,667,"28","093"
30,27,"Simple",1.8,1,528,"29","093"
35,32,"Simple",1.8,1,582,"30","093"
26,22,"Simple",1.8,0,784,"31","093"
26,24,"Simple",1.8,0,724,"32","093"
22,20,"Simple",1.8,1,1250,"33","093"
28,26,"Simple",1.8,0,503,"34","093"
24,20,"Simple",1.8,1,645,"35","093"
25,23,"Simple",1.8,0,593,"36","093"
38,37,"Simple",1.8,0,722,"37","093"
22,19,"Simple",1.8,1,828,"38","093"
31,25,"Simple",1.8,1,530,"39","093"
23,20,"Simple",1.8,1,1074,"40","093"
24,19,"Simple",1.8,0,449,"41","093"
35,32,"Simple",1.8,1,2070,"42","093"
22,19,"Simple",1.8,0,939,"43","093"
31,26,"Simple",1.8,1,1428,"44","093"
27,23,"Simple",1.8,1,892,"45","093"
24,20,"Simple",1.8,0,623,"46","093"
19,17,"Simple",1.8,0,463,"47","093"
20,18,"Simple",1.8,0,542,"48","093"
25,21,"Simple",1.8,1,553,"49","093"
36,34,"Simple",1.8,0,546,"50","093"
22,18,"Complex",5.7,1,772,"01","094"
36,34,"Complex",5.7,1,670,"02","094"
26,23,"Complex",5.7,1,763,"03","094"
25,23,"Complex",5.7,1,780,"04","094"
31,25,"Complex",5.7,1,610,"05","094"
31,29,"Complex",5.7,1,663,"06","094"
21,18,"Complex",5.7,1,866,"07","094"
24,22,"Complex",5.7,1,553,"08","094"
31,30,"Complex",5.7,1,772,"09","094"
32,29,"Complex",5.7,1,997,"10","094"
29,24,"Complex",5.7,1,663,"11","094"
29,27,"Complex",5.7,1,831,"12","094"
30,28,"Complex",5.7,1,907,"13","094"
30,28,"Complex",5.7,1,800,"14","094"
37,36,"Complex",5.7,1,785,"15","094"
36,32,"Complex",5.7,1,787,"16","094"
20,16,"Complex",5.7,1,569,"17","094"
33,31,"Complex",5.7,1,637,"18","094"
38,36,"Complex",5.7,1,599,"19","094"
24,22,"Complex",5.7,1,833,"20","094"
23,21,"Complex",5.7,0,656,"21","094"
18,15,"Complex",5.7,1,918,"22","094"
21,13,"Complex",5.7,1,775,"23","094"
20,19,"Complex",5.7,1,1005,"24","094"
23,21,"Complex",5.7,1,580,"25","094"
35,33,"Complex",5.7,1,650,"26","094"
31,28,"Complex",5.7,0,597,"27","094"
38,36,"Complex",5.7,1,768,"28","094"
30,27,"Complex",5.7,1,516,"29","094"
35,32,"Complex",5.7,0,521,"30","094"
26,22,"Complex",5.7,0,546,"31","094"
26,24,"Complex",5.7,1,602,"32","094"
22,20,"Complex",5.7,1,779,"33","094"
28,26,"Complex",5.7,1,612,"34","094"
24,20,"Complex",5.7,0,712,"35","094"
25,23,"Complex",5.7,0,667,"36","094"
38,37,"Complex",5.7,0,814,"37","094"
22,19,"Complex",5.7,1,875,"38","094"
31,25,"Complex",5.7,1,594,"39","094"
23,20,"Complex",5.7,1,873,"40","094"
24,19,"Complex",5.7,0,518,"41","094"
35,32,"Complex",5.7,1,621,"42","094"
22,19,"Complex",5.7,1,928,"43","094"
31,26,"Complex",5.7,1,1023,"44","094"
27,23,"Complex",5.7,1,770,"45","094"
24,20,"Complex",5.7,1,856,"46","094"
19,17,"Complex",5.7,1,575,"47","094"
20,18,"Complex",5.7,1,674,"48","094"
25,21,"Complex",5.7,0,596,"49","094"
36,34,"Complex",5.7,1,554,"50","094"
22,18,"Simple",1.5,1,1126,"01","095"
36,34,"Simple",1.5,1,900,"02","095"
26,23,"Simple",1.5,1,662,"03","095"
25,23,"Simple",1.5,1,1379,"04","095"
31,25,"Simple",1.5,1,610,"05","095"
31,29,"Simple",1.5,0,784,"06","095"
21,18,"Simple",1.5,1,1034,"07","095"
24,22,"Simple",1.5,0,838,"08","095"
31,30,"Simple",1.5,1,805,"09","095"
32,29,"Simple",1.5,1,874,"10","095"
29,24,"Simple",1.5,1,864,"11","095"
29,27,"Simple",1.5,0,1526,"12","095"
30,28,"Simple",1.5,1,715,"13","095"
30,28,"Simple",1.5,0,1523,"14","095"
37,36,"Simple",1.5,1,1030,"15","095"
36,32,"Simple",1.5,1,560,"16","095"
20,16,"Simple",1.5,1,652,"17","095"
33,31,"Simple",1.5,0,475,"18","095"
38,36,"Simple",1.5,1,1278,"19","095"
24,22,"Simple",1.5,1,1075,"20","095"
23,21,"Simple",1.5,1,613,"21","095"
18,15,"Simple",1.5,1,726,"22","095"
21,13,"Simple",1.5,1,917,"23","095"
20,19,"Simple",1.5,0,1415,"24","095"
23,21,"Simple",1.5,1,735,"25","095"
35,33,"Simple",1.5,1,925,"26","095"
31,28,"Simple",1.5,1,645,"27","095"
38,36,"Simple",1.5,1,927,"28","095"
30,27,"Simple",1.5,0,580,"29","095"
35,32,"Simple",1.5,0,734,"30","095"
26,22,"Simple",1.5,0,450,"31","095"
26,24,"Simple",1.5,0,494,"32","095"
22,20,"Simple",1.5,1,876,"33","095"
28,26,"Simple",1.5,1,904,"34","095"
24,20,"Simple",1.5,1,685,"35","095"
25,23,"Simple",1.5,1,610,"36","095"
38,37,"Simple",1.5,0,911,"37","095"
22,19,"Simple",1.5,0,1322,"38","095"
31,25,"Simple",1.5,1,789,"39","095"
23,20,"Simple",1.5,0,611,"40","095"
24,19,"Simple",1.5,0,607,"41","095"
35,32,"Simple",1.5,1,760,"42","095"
22,19,"Simple",1.5,1,749,"43","095"
31,26,"Simple",1.5,1,1088,"44","095"
27,23,"Simple",1.5,1,745,"45","095"
24,20,"Simple",1.5,1,623,"46","095"
19,17,"Simple",1.5,0,667,"47","095"
20,18,"Simple",1.5,0,493,"48","095"
25,21,"Simple",1.5,1,944,"49","095"
36,34,"Simple",1.5,1,681,"50","095"
22,18,"Simple",5.1,1,548,"01","096"
36,34,"Simple",5.1,0,734,"02","096"
26,23,"Simple",5.1,0,516,"03","096"
25,23,"Simple",5.1,1,570,"04","096"
31,25,"Simple",5.1,1,529,"05","096"
31,29,"Simple",5.1,0,586,"06","096"
21,18,"Simple",5.1,1,450,"07","096"
24,22,"Simple",5.1,1,393,"08","096"
31,30,"Simple",5.1,0,537,"09","096"
32,29,"Simple",5.1,1,489,"10","096"
29,24,"Simple",5.1,1,604,"11","096"
29,27,"Simple",5.1,0,529,"12","096"
30,28,"Simple",5.1,1,588,"13","096"
30,28,"Simple",5.1,1,544,"14","096"
37,36,"Simple",5.1,0,522,"15","096"
36,32,"Simple",5.1,1,687,"16","096"
20,16,"Simple",5.1,1,457,"17","096"
33,31,"Simple",5.1,0,425,"18","096"
38,36,"Simple",5.1,1,556,"19","096"
24,22,"Simple",5.1,1,755,"20","096"
23,21,"Simple",5.1,0,470,"21","096"
18,15,"Simple",5.1,1,610,"22","096"
21,13,"Simple",5.1,1,492,"23","096"
20,19,"Simple",5.1,0,819,"24","096"
23,21,"Simple",5.1,0,426,"25","096"
35,33,"Simple",5.1,1,500,"26","096"
31,28,"Simple",5.1,1,447,"27","096"
38,36,"Simple",5.1,0,603,"28","096"
30,27,"Simple",5.1,1,439,"29","096"
35,32,"Simple",5.1,1,422,"30","096"
26,22,"Simple",5.1,0,423,"31","096"
26,24,"Simple",5.1,1,427,"32","096"
22,20,"Simple",5.1,1,861,"33","096"
28,26,"Simple",5.1,1,551,"34","096"
24,20,"Simple",5.1,1,593,"35","096"
25,23,"Simple",5.1,0,540,"36","096"
38,37,"Simple",5.1,1,561,"37","096"
22,19,"Simple",5.1,1,637,"38","096"
31,25,"Simple",5.1,1,406,"39","096"
23,20,"Simple",5.1,1,529,"40","096"
24,19,"Simple",5.1,1,537,"41","096"
35,32,"Simple",5.1,1,561,"42","096"
22,19,"Simple",5.1,1,454,"43","096"
31,26,"Simple",5.1,1,599,"44","096"
27,23,"Simple",5.1,1,613,"45","096"
24,20,"Simple",5.1,1,463,"46","096"
19,17,"Simple",5.1,0,438,"47","096"
20,18,"Simple",5.1,0,481,"48","096"
25,21,"Simple",5.1,1,584,"49","096"
36,34,"Simple",5.1,1,422,"50","096"
22,18,"Complex",6,1,725,"01","097"
36,34,"Complex",6,1,544,"02","097"
26,23,"Complex",6,1,601,"03","097"
25,23,"Complex",6,1,785,"04","097"
31,25,"Complex",6,0,602,"05","097"
31,29,"Complex",6,0,558,"06","097"
21,18,"Complex",6,1,631,"07","097"
24,22,"Complex",6,0,448,"08","097"
31,30,"Complex",6,1,601,"09","097"
32,29,"Complex",6,0,619,"10","097"
29,24,"Complex",6,1,572,"11","097"
29,27,"Complex",6,1,605,"12","097"
30,28,"Complex",6,1,718,"13","097"
30,28,"Complex",6,1,471,"14","097"
37,36,"Complex",6,0,721,"15","097"
36,32,"Complex",6,1,725,"16","097"
20,16,"Complex",6,1,670,"17","097"
33,31,"Complex",6,1,434,"18","097"
38,36,"Complex",6,0,715,"19","097"
24,22,"Complex",6,1,745,"20","097"
23,21,"Complex",6,0,584,"21","097"
18,15,"Complex",6,1,691,"22","097"
21,13,"Complex",6,0,474,"23","097"
20,19,"Complex",6,1,574,"24","097"
23,21,"Complex",6,0,551,"25","097"
35,33,"Complex",6,1,517,"26","097"
31,28,"Complex",6,0,499,"27","097"
38,36,"Complex",6,0,665,"28","097"
30,27,"Complex",6,1,432,"29","097"
35,32,"Complex",6,1,460,"30","097"
26,22,"Complex",6,0,500,"31","097"
26,24,"Complex",6,0,473,"32","097"
22,20,"Complex",6,0,832,"33","097"
28,26,"Complex",6,0,629,"34","097"
24,20,"Complex",6,1,523,"35","097"
25,23,"Complex",6,0,562,"36","097"
38,37,"Complex",6,0,661,"37","097"
22,19,"Complex",6,1,619,"38","097"
31,25,"Complex",6,0,464,"39","097"
23,20,"Complex",6,1,651,"40","097"
24,19,"Complex",6,0,604,"41","097"
35,32,"Complex",6,1,825,"42","097"
22,19,"Complex",6,0,548,"43","097"
31,26,"Complex",6,1,609,"44","097"
27,23,"Complex",6,1,725,"45","097"
24,20,"Complex",6,0,506,"46","097"
19,17,"Complex",6,0,412,"47","097"
20,18,"Complex",6,0,616,"48","097"
25,21,"Complex",6,0,636,"49","097"
36,34,"Complex",6,0,592,"50","097"
22,18,"Complex",4.2,1,705,"01","098"
36,34,"Complex",4.2,0,1032,"02","098"
26,23,"Complex",4.2,1,846,"03","098"
25,23,"Complex",4.2,1,677,"04","098"
31,25,"Complex",4.2,0,536,"05","098"
31,29,"Complex",4.2,0,584,"06","098"
21,18,"Complex",4.2,0,852,"07","098"
24,22,"Complex",4.2,0,416,"08","098"
31,30,"Complex",4.2,1,644,"09","098"
32,29,"Complex",4.2,0,623,"10","098"
29,24,"Complex",4.2,1,608,"11","098"
29,27,"Complex",4.2,1,729,"12","098"
30,28,"Complex",4.2,0,690,"13","098"
30,28,"Complex",4.2,0,618,"14","098"
37,36,"Complex",4.2,1,960,"15","098"
36,32,"Complex",4.2,1,1081,"16","098"
20,16,"Complex",4.2,1,710,"17","098"
33,31,"Complex",4.2,0,467,"18","098"
38,36,"Complex",4.2,0,735,"19","098"
24,22,"Complex",4.2,1,973,"20","098"
23,21,"Complex",4.2,1,744,"21","098"
18,15,"Complex",4.2,1,698,"22","098"
21,13,"Complex",4.2,1,594,"23","098"
20,19,"Complex",4.2,1,806,"24","098"
23,21,"Complex",4.2,1,541,"25","098"
35,33,"Complex",4.2,1,693,"26","098"
31,28,"Complex",4.2,0,553,"27","098"
38,36,"Complex",4.2,1,655,"28","098"
30,27,"Complex",4.2,0,517,"29","098"
35,32,"Complex",4.2,1,790,"30","098"
26,22,"Complex",4.2,0,588,"31","098"
26,24,"Complex",4.2,0,505,"32","098"
22,20,"Complex",4.2,0,1089,"33","098"
28,26,"Complex",4.2,1,553,"34","098"
24,20,"Complex",4.2,1,524,"35","098"
25,23,"Complex",4.2,0,597,"36","098"
38,37,"Complex",4.2,1,911,"37","098"
22,19,"Complex",4.2,0,1016,"38","098"
31,25,"Complex",4.2,1,689,"39","098"
23,20,"Complex",4.2,0,749,"40","098"
24,19,"Complex",4.2,1,635,"41","098"
35,32,"Complex",4.2,1,737,"42","098"
22,19,"Complex",4.2,0,691,"43","098"
31,26,"Complex",4.2,1,727,"44","098"
27,23,"Complex",4.2,1,525,"45","098"
24,20,"Complex",4.2,1,702,"46","098"
19,17,"Complex",4.2,0,467,"47","098"
20,18,"Complex",4.2,0,479,"48","098"
25,21,"Complex",4.2,0,686,"49","098"
36,34,"Complex",4.2,0,506,"50","098"
22,18,"Simple",2.3,1,587,"01","099"
36,34,"Simple",2.3,0,510,"02","099"
26,23,"Simple",2.3,1,528,"03","099"
25,23,"Simple",2.3,1,625,"04","099"
31,25,"Simple",2.3,1,400,"05","099"
31,29,"Simple",2.3,0,552,"06","099"
21,18,"Simple",2.3,0,725,"07","099"
24,22,"Simple",2.3,0,494,"08","099"
31,30,"Simple",2.3,0,626,"09","099"
32,29,"Simple",2.3,1,648,"10","099"
29,24,"Simple",2.3,0,639,"11","099"
29,27,"Simple",2.3,1,774,"12","099"
30,28,"Simple",2.3,0,618,"13","099"
30,28,"Simple",2.3,0,511,"14","099"
37,36,"Simple",2.3,0,684,"15","099"
36,32,"Simple",2.3,1,761,"16","099"
20,16,"Simple",2.3,1,609,"17","099"
33,31,"Simple",2.3,0,442,"18","099"
38,36,"Simple",2.3,0,429,"19","099"
24,22,"Simple",2.3,1,898,"20","099"
23,21,"Simple",2.3,1,682,"21","099"
18,15,"Simple",2.3,0,646,"22","099"
21,13,"Simple",2.3,1,464,"23","099"
20,19,"Simple",2.3,0,1015,"24","099"
23,21,"Simple",2.3,0,383,"25","099"
35,33,"Simple",2.3,1,607,"26","099"
31,28,"Simple",2.3,0,437,"27","099"
38,36,"Simple",2.3,0,590,"28","099"
30,27,"Simple",2.3,0,380,"29","099"
35,32,"Simple",2.3,0,471,"30","099"
26,22,"Simple",2.3,0,455,"31","099"
26,24,"Simple",2.3,0,444,"32","099"
22,20,"Simple",2.3,0,616,"33","099"
28,26,"Simple",2.3,1,540,"34","099"
24,20,"Simple",2.3,0,439,"35","099"
25,23,"Simple",2.3,0,583,"36","099"
38,37,"Simple",2.3,0,614,"37","099"
22,19,"Simple",2.3,1,1057,"38","099"
31,25,"Simple",2.3,1,504,"39","099"
23,20,"Simple",2.3,1,761,"40","099"
24,19,"Simple",2.3,1,503,"41","099"
35,32,"Simple",2.3,0,512,"42","099"
22,19,"Simple",2.3,1,543,"43","099"
31,26,"Simple",2.3,1,638,"44","099"
27,23,"Simple",2.3,1,591,"45","099"
24,20,"Simple",2.3,1,509,"46","099"
19,17,"Simple",2.3,0,467,"47","099"
20,18,"Simple",2.3,0,588,"48","099"
25,21,"Simple",2.3,0,592,"49","099"
36,34,"Simple",2.3,0,616,"50","099"
22,18,"Complex",2,0,1440,"01","100"
36,34,"Complex",2,1,858,"02","100"
26,23,"Complex",2,1,1173,"03","100"
25,23,"Complex",2,0,1110,"04","100"
31,25,"Complex",2,1,797,"05","100"
31,29,"Complex",2,1,714,"06","100"
21,18,"Complex",2,1,1049,"07","100"
24,22,"Complex",2,0,799,"08","100"
31,30,"Complex",2,1,924,"09","100"
32,29,"Complex",2,1,809,"10","100"
29,24,"Complex",2,1,767,"11","100"
29,27,"Complex",2,1,1214,"12","100"
30,28,"Complex",2,1,996,"13","100"
30,28,"Complex",2,1,1098,"14","100"
37,36,"Complex",2,1,1319,"15","100"
36,32,"Complex",2,1,1265,"16","100"
20,16,"Complex",2,1,927,"17","100"
33,31,"Complex",2,1,722,"18","100"
38,36,"Complex",2,1,564,"19","100"
24,22,"Complex",2,1,2117,"20","100"
23,21,"Complex",2,1,917,"21","100"
18,15,"Complex",2,0,1667,"22","100"
21,13,"Complex",2,0,1385,"23","100"
20,19,"Complex",2,0,1037,"24","100"
23,21,"Complex",2,0,939,"25","100"
35,33,"Complex",2,0,669,"26","100"
31,28,"Complex",2,1,618,"27","100"
38,36,"Complex",2,1,649,"28","100"
30,27,"Complex",2,1,649,"29","100"
35,32,"Complex",2,0,790,"30","100"
26,22,"Complex",2,0,680,"31","100"
26,24,"Complex",2,0,1223,"32","100"
22,20,"Complex",2,1,1734,"33","100"
28,26,"Complex",2,1,605,"34","100"
